Item_Weight,Item_MRP,Item_Outlet_Sales,Item_Fat_Content_Regular,Item_Type_Breads,Item_Type_Breakfast,Item_Type_Canned,Item_Type_Dairy,Item_Type_Frozen Foods,Item_Type_Fruits and Vegetables,Item_Type_Hard Drinks,Item_Type_Health and Hygiene,Item_Type_Household,Item_Type_Meat,Item_Type_Others,Item_Type_Seafood,Item_Type_Snack Foods,Item_Type_Soft Drinks,Item_Type_Starchy Foods,Outlet_Location_Type_Tier 2,Outlet_Location_Type_Tier 3,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
20.75,124.17299999999999,54.3705067108998,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
20.2,152.134,12.374732320337277,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.0,79.7644,40.618375152140196,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.1,181.9292,55.68928442707807,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.7,165.6526,69.05885460967333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
18.85,170.4764,58.61337731269202,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
14.1,86.4198,33.672799111448995,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.55,152.334,51.02232844549531,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.0,45.406000000000006,24.614589169839906,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
12.5,192.8846,47.88543828764649,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
7.905,118.7782,10.916876842760479,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.3,92.9804,43.92594222097006,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
11.5,109.8912,45.548137173763756,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
13.5,79.9618,15.546234270716493,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17.25,251.3724,82.43272893699444,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
15.85,42.7112,25.281772089788326,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
18.85,192.1846,56.995071716772145,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
16.35,227.6062,84.98587176701784,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
14.1,229.0668,56.79027381515254,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.905,249.0408,61.2789686597286,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
12.0,179.3976,58.658796441795495,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
12.15,163.4552,31.220685450515013,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.1,75.367,23.151004297870106,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
17.5,262.491,72.52461651053386,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.7,152.034,17.500514278157656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.1,112.3886,42.178402056028624,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.785,61.451,27.550172413253605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.8,125.9704,43.33077428341201,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
13.15,171.8764,61.47422874668702,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
4.635,41.5796,6.424920232967877,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.5,51.1324,16.114031153004515,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.645,96.34100000000001,13.895394920620284,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
17.6,110.9202,41.082879645906026,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
9.1,127.5362,68.23444438111883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.8,225.9404,70.36255254039608,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7.63,95.4436,37.658385520359204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
9.285,246.4144,35.00102855631531,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
13.6,231.03,73.20990370161677,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.895,176.237,42.00440453095366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.35,195.21099999999998,50.530614482707406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
17.6,43.3454,31.728372161206128,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.975,85.225,32.89262835347762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.85,36.7164,17.57643877467788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
15.7,178.666,50.16696123944523,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.985,128.83100000000002,37.790752837169045,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.35,260.1594,45.75232453110989,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
6.59,85.6908,43.92594222097006,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
19.85,264.0884,76.35276550328744,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.85,91.4488,45.63575790977948,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.85,173.1738,85.43125657509668,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
16.75,256.4988,86.33055774174055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
17.6,110.5202,21.21510782437836,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
7.905,250.4408,22.375915623723646,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14.6,126.20200000000001,60.5686222395722,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
7.785,103.1964,27.136226708958635,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.825,253.0698,78.02611870393144,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
10.0,101.0016,46.10025596458224,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
20.75,153.0024,47.71829837703771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
13.65,190.3846,23.942719143823243,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.26,151.1366,47.61353799078577,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
18.2,147.3734,17.232144381939236,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.0,46.306000000000004,23.648932322622937,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
20.25,222.1772,74.56158528357615,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.695,95.5094,35.18127627019804,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
7.27,113.5518,23.859149188518856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
6.825,174.0712,62.18493708286597,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.85,198.4768,37.142127025791076,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.075,142.7128,43.23848285960089,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
8.93,196.21099999999998,74.1586677334484,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
8.195,94.3462,30.421406936563603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.09,47.9034,24.150378879015545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.095,141.4154,37.658385520359204,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
19.35,80.2644,30.704605517739516,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.15,99.3384,48.63045959067218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14.75,87.9856,57.02426851788631,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
11.8,125.2678,15.947902683425179,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.7,167.0474,76.7831947759404,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
17.85,93.7436,33.68268397856679,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
9.395,224.972,87.73054200220126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
15.75,250.5382,52.68510415667791,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0
7.475,241.2854,72.91830222927575,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.075,98.0068,29.57805267423804,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
6.445,92.6436,32.24871470306995,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19.1,235.0958,55.11846695981303,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.25,193.6162,62.03486116692775,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.0,59.1904,22.96330986595791,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.67,89.1514,48.89670541048753,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
8.05,60.222,40.96115232754079,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.7,112.7176,28.312951100159093,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.07,115.5834,35.595187877015064,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6.48,148.0076,29.779952988545833,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
19.0,228.27200000000002,21.27778183928015,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.35,147.5392,62.270532356805816,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.25,146.6418,66.43985249833115,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.695,122.4388,73.81671355458735,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
9.695,223.9404,70.36255254039608,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.0,62.6168,30.96372070665927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
11.15,149.9708,44.228049923097444,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.85,103.2306,49.032680938329285,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
9.8,194.3478,19.684907924600513,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
16.35,165.0842,31.538947350854944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
9.6,101.29899999999999,41.885355435999344,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.85,129.9994,57.80124912145065,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
13.35,216.7166,62.601108616381545,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.7,76.367,17.500514278157656,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
9.6,158.4604,65.40971487477988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
16.2,260.6278,66.52497726418251,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.1,230.9984,96.27011997499535,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
5.32,76.867,15.155889944176819,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.7,129.3994,45.343030335433035,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
5.5,101.3016,57.7897291912672,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
15.1,221.7456,80.06448900729961,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.7,122.9046,44.632651724942356,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.895,104.4332,53.58105635390179,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.85,164.5184,52.981249513389166,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
17.35,88.18299999999999,23.22279052999445,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.285,174.3054,66.1636985060539,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0
20.25,180.9976,52.119708364494905,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.25,190.9504,19.583176453272333,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
15.85,59.5904,26.51574626519118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
6.17,66.3826,44.01679225023105,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
19.5,182.2608,57.51255862852913,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
19.2,197.611,56.05868353787841,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16.7,181.2292,50.5372021386226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
20.85,104.0648,43.23848285960089,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
14.5,260.4594,74.12723790888205,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
11.395,233.1616,78.0602434021314,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
7.97,174.0422,50.8589520143701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
7.71,55.2956,35.43584061370634,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
19.25,141.7496,63.97920287093299,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.075,142.2128,56.248391977015665,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.25,166.0816,70.94679696786882,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1
11.6,79.9276,33.72219447189047,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
6.11,98.77,51.927738252305964,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.1,178.56599999999997,29.980493658377277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0
10.0,118.244,52.50154283447297,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14.35,81.896,29.645505561551822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.395,58.222,25.673760924336737,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20.6,182.6292,13.506635406347504,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8.1,211.4902,60.088546329562675,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
8.05,256.4646,71.78643325865968,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
9.195,108.7596,50.878584885981255,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
20.7,212.5876,35.865381637450895,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.7,110.1544,35.077035222492796,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.6,60.2194,41.63824203781903,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
12.35,193.8162,19.61714556198225,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.5,180.0318,63.00396495459631,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
9.0,176.437,88.1091822683652,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
6.785,41.2112,28.45369571777979,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0
19.5,178.6002,35.40764606691611,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
7.575,195.2768,75.59912168801964,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
18.2,57.7904,38.272183109929856,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0
16.75,169.8106,57.0184303537023,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
7.47,214.3218,65.37917099505009,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
8.96,231.7958,73.31441468087978,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
9.0,38.019,36.308180896321424,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1
13.85,119.4124,47.452456206186,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
6.635,37.4506,34.299688045228635,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
6.11,130.4968,59.35834903364479,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.25,86.2198,24.70907930296068,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
15.85,96.4094,35.18127627019804,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
15.2,235.1248,21.772680129005707,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
14.5,52.6666,26.790528176950897,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
20.75,150.5024,50.80000787401514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
10.195,143.2154,50.524025967850186,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.605,164.021,62.569193697857415,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
18.0,88.5514,28.230526031230802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.43,228.9352,30.267817892937046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18.35,191.3504,57.0942799236491,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
6.59,84.8908,40.96115232754079,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
13.8,230.0984,60.886569947731495,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
21.2,173.5738,54.35213519264905,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
10.5,166.4842,51.50288535606525,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
8.97,52.7956,32.20739666598342,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.75,50.9666,26.790528176950897,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1
10.6,86.1224,20.64248047110618,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
13.65,231.1668,83.1324485384618,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.0,211.0244,61.73361483017174,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
8.3,115.3518,47.71829837703771,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
16.6,48.9034,6.971613873415538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.865,212.8218,75.9637321358028,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
10.8,40.2138,26.276122240543792,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.7,110.2886,43.47650169919378,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
15.2,126.2336,56.53176098442361,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
15.15,150.1708,38.79056586336425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10.5,238.3248,26.665978324449302,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
17.6,174.2422,65.65862471907252,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
19.35,175.4738,22.83246373039931,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
15.7,59.4562,28.802548498353406,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
18.1,155.5288,39.6394752740245,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.195,239.6538,49.025891118877176,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0
11.1,41.6454,9.159192104110494,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6.655,211.0586,29.055712002978005,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
19.0,127.3336,54.22336027949577,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
7.075,98.0068,17.07689667357626,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
13.15,181.2976,57.0942799236491,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.1,226.8036,58.442741208810524,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.35,256.7672,74.99785596935422,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.85,190.1846,81.7799547566517,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.35,227.1062,75.11760778938584,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
11.3,196.2426,70.31048997126958,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0
17.5,182.6266,55.99332281620729,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.0,87.4514,28.230526031230802,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
7.935,51.535,29.13580271761875,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
16.7,37.3164,6.21420952334245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20.25,184.5924,70.69296146010578,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
15.5,149.1418,24.26040395376796,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
6.615,91.81200000000001,19.309272384012818,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.895,155.7314,12.455175631037886,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15.35,218.0508,55.12450634699598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0
10.1,200.2084,39.84052208493257,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.7,115.4176,26.21269921240466,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.7,213.4876,43.92594222097006,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16.0,223.8404,60.00538642488689,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0
14.0,180.7634,46.702899267604366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
12.85,181.4318,58.550868482030225,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20.85,105.6648,24.963749718341592,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
12.35,120.5124,46.18682929147659,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
6.85,261.6594,58.3229988940898,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
10.3,101.0042,35.911761304619965,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0
17.5,49.6008,7.113423929444948,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.775,45.9428,28.124195988507832,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
18.85,129.2626,56.10617078361346,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0
20.75,56.7614,49.867454316417636,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1
14.85,141.0812,33.76165872702347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
20.5,84.3592,42.6180994414345,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
7.84,51.935,14.132940246105903,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
18.25,196.7452,31.284596848928707,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
10.3,85.854,51.7993629304454,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0
12.5,169.9448,53.82900333463365,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0
16.5,260.5594,95.6978526404851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
